epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,4256.22,1.65452,1.11787,1.03652,0.79756,0.7884,0.79526,0.32272,0.98844,0.64809,0.65651,0.0002279,0.0002279,0.0002279
181,4278.92,1.5674,1.16113,1.02542,0.87004,0.8,0.83589,0.34199,0.99745,0.59839,0.65613,0.000218,0.000218,0.000218
182,4301.47,1.63703,1.19913,1.05652,0.83244,0.8,0.81232,0.34278,0.95732,0.59761,0.64707,0.0002081,0.0002081,0.0002081
183,4324.06,1.71113,1.25387,1.07401,0.77592,0.75,0.76945,0.31519,1.01529,0.62735,0.65887,0.0001982,0.0001982,0.0001982
184,4347.8,1.73904,1.13354,1.08909,0.77568,0.75,0.80001,0.33121,1.02448,0.63658,0.66802,0.0001883,0.0001883,0.0001883
185,4372.43,1.74204,1.28182,1.07153,0.76869,0.75,0.79696,0.33014,1.00132,0.65293,0.66471,0.0001784,0.0001784,0.0001784
186,4396.06,1.57392,1.13731,1.04204,0.80854,0.75,0.81818,0.32799,1.00102,0.6344,0.66547,0.0001685,0.0001685,0.0001685
187,4420.03,1.76932,1.17978,1.12009,0.82981,0.8,0.89305,0.35475,0.97615,0.61436,0.65248,0.0001586,0.0001586,0.0001586
188,4443.35,1.77669,1.2532,1.09758,0.78751,0.75,0.80591,0.34015,0.97498,0.62199,0.65208,0.0001487,0.0001487,0.0001487
189,4467.5,1.65468,1.15479,1.0566,0.78678,0.75,0.77759,0.33209,1.00355,0.6194,0.66619,0.0001388,0.0001388,0.0001388
190,4491.26,1.76253,1.23331,1.11476,0.78088,0.75,0.76646,0.29022,1.03985,0.65199,0.67569,0.0001289,0.0001289,0.0001289
191,4515.12,1.40251,1.07828,0.90585,0.7881,0.8,0.79142,0.32972,1.00684,0.77268,0.66057,0.000119,0.000119,0.000119
192,4539.71,1.3197,0.98836,0.86062,0.83124,0.7,0.79231,0.33368,1.00236,0.65337,0.65827,0.0001091,0.0001091,0.0001091
193,4563,1.28243,0.9656,0.87699,0.9081,0.7,0.8051,0.35457,0.97914,0.58698,0.65292,9.92e-05,9.92e-05,9.92e-05
194,4586.53,1.39748,1.00861,0.93668,0.83272,0.8,0.82666,0.34719,0.98876,0.63631,0.65785,8.93e-05,8.93e-05,8.93e-05
195,4610.2,1.33976,1.02089,0.90815,0.80416,0.75,0.79589,0.34685,0.99009,0.61446,0.65835,7.94e-05,7.94e-05,7.94e-05
196,4634.61,1.41342,1.03999,0.93915,0.82234,0.75,0.80273,0.34527,0.99775,0.5782,0.65966,6.95e-05,6.95e-05,6.95e-05
197,4658.56,1.38293,0.99535,0.91326,0.82192,0.75,0.80215,0.34289,0.99764,0.58361,0.66009,5.96e-05,5.96e-05,5.96e-05
198,4682.12,1.33597,0.99885,0.8727,0.82531,0.75,0.80188,0.34916,0.99546,0.57589,0.66204,4.97e-05,4.97e-05,4.97e-05
199,4704.46,1.2865,0.99106,0.87769,0.88182,0.8,0.83233,0.35314,0.9852,0.58238,0.65702,3.98e-05,3.98e-05,3.98e-05
200,4726.56,1.52926,1.06642,0.9733,0.88537,0.8,0.83308,0.35686,0.98975,0.57539,0.65836,2.99e-05,2.99e-05,2.99e-05
